29;1;7891109146194;;1;11;1;SAND. HAVAIANA AMAR. 23/4;1;0;;;03/07/2006;;7891109146;;;9;7891109146194;;64022000;0,00;4888;102;0;0;0;          ;;;0,00;0,00;0,00;;
30;1;7895265307185;;1;11;1;SAND. HAV.  AZUL  31/32;3;0;1;;08/12/2008;R;;;;7;7895265307185;;64022000;0,00;7438;102;0;0;0;          ;;;0,00;0,00;0,00;;
31;1;7891027112394;;1;4;1;CADERNO VERAO 10 MAT. 200FLS;1;0;1;;06/01/2011;;;;;9;7891027112394;;15099090;0,00;4111;102;0;0;0;          ;;;0,00;0,00;0,00;T;
32;1;7897922825636;;1;2;1;BEBIDA LACTEA MANACA L. VIDA 1000ML;1;0;;;          ;;;;;9;7897922825636;;22029000;0,00;12652;102;0;0;0;          ;;;0,00;0,00;0,00;;
33;1;7898215151746;;1;2;1;BEBIDA LACTEA SALE L. VIDA 1000 ML;1;0;;;          ;;;;;9;7898215151746;;19053100;0,00;13605;102;0;0;0;          ;;;0,00;0,00;0,00;;
34;1;7891109600757;;1;11;1;SANDALIA HAV. TURQUESA 27/8;1;0;1;;19/11/2011;;7891109600;;;7;7891109600757;;15152910;0,00;5007;102;0;0;0;          ;;;0,00;0,00;0,00;T;
35;1;7891109600764;;1;11;1;SANDALIA HAV. TURQUESA 29/0;1;0;1;;30/09/2014;;7891109600;;;9;7891109600764;;15152910;6,00;5008;102;0;0;0;          ;;;0,00;0,00;0,00;T;
36;1;7891109600771;;1;11;1;SANDALIA HAV. TURQUESA 31/2;1;0;1;;19/11/2011;R;7891109600;;;1;7891109600771;A;12134525;0,00;5009;102;0;0;0;          ;;;0,00;0,00;0,00;T;
37;1;7891109600795;;1;11;1;SANDALIA HAV. TURQUESA 35/6;1;0;1;;27/12/2011;;;;;9;7891109600795;;64022000;0,00;5011;102;0;0;0;          ;;;0,00;0,00;0,00;T;
38;1;7891109600801;;1;11;1;SANDALIA HAV. TURQUESA 37/8;3;0;1;;05/09/2016;R;7891109600;;;7;7891109600801;;64022000;0,00;5012;102;0;0;0;          ;;;0,00;0,00;0,00;T;
39;1;7891109600818;;1;11;1;SANDALIA HAV. TURQUESA 39/0;3;0;1;;31/12/2010;R;7891109600;;;7;7891109600818;;33059000;0,00;5013;102;0;0;0;          ;;;0,00;0,00;0,00;T;
40;1;7891109603994;;1;11;1;SAND. HAV. COLOR PRETA 35/6;3;0;1;;09/02/2019;R;;;;9;;;64022000;6,00;5022;102;0;0;0;          ;;;0,00;0,00;0,00;T;
41;1;7895265032094;;1;11;1;SANDALIA HAV. TOP AZUL ROYAL 35/6;1;0;;;16/09/2002;;7895265032;;;7;7895265032094;;64022000;0,00;7406;102;0;0;0;          ;;;0,00;0,00;0,00;;
42;1;7895265032100;;1;11;1;SANDALIA HAV. TOP AZUL ROYAL 37/8;1;0;;;16/09/2002;;7895265032;;;7;7895265032100;;64022000;0,00;7407;102;0;0;0;          ;;;0,00;0,00;0,00;;
43;1;7895265017244;;1;11;1;SANDALIA HAV. TOP  VERMELHA 37/8;1;0;;;16/09/2002;;7895265017;;;7;7895265017244;;64022000;0,00;7396;102;0;0;0;          ;;;0,00;0,00;0,00;;
44;1;7895265017237;;1;11;1;SANDALIA HAV. TOP VERMELHA 35/6;1;0;;;16/09/2002;;7895265017;;;7;7895265017237;;64022000;0,00;7395;102;0;0;0;          ;;;0,00;0,00;0,00;;
45;1;7890244186980;;1;11;1;SAND. GRENDHA VERAO IVETE 33/4;1;0;;;          ;;;;;7;7890244186980;;64022000;0,00;1840;102;0;0;0;          ;;;0,00;0,00;0,00;;
46;1;7890244186997;;1;11;1;SAND. GRENDHA VERAO IVETE 35;1;0;;;          ;;;;;7;7890244186997;;64022000;0,00;1841;102;0;0;0;          ;;;0,00;0,00;0,00;;
47;1;7890244187000;;1;11;1;SAND. GRENDHA VERAO IVETE 36;1;0;;;          ;;;;;7;7890244187000;;64022000;0,00;1842;102;0;0;0;          ;;;0,00;0,00;0,00;;
48;1;7890244187017;;1;11;1;SAND. GRENDHA VERAO IVETE 37;1;0;;;          ;;;;;7;7890244187017;;64022000;0,00;1843;102;0;0;0;          ;;;0,00;0,00;0,00;;
49;1;7891261878322;;1;11;1;SANDALIA IPANEMA TRAD. SURF 36;1;0;;;          ;;;;;7;7891261878322;;33059000;0,00;6241;102;0;0;0;          ;;;0,00;0,00;0,00;;
50;1;7891261849117;;1;11;1;SAND. IPANEMA TRAD. REFLEX 41/2;1;0;;;          ;;;;;7;7891261849117;;33059000;0,00;6218;102;0;0;0;          ;;;0,00;0,00;0,00;;
51;1;7890244042545;;1;11;1;SAND. IPANEMA TRAD. TROPICAL 37/8;1;0;;;          ;;;;;7;7890244042545;;64022000;0,00;1701;102;0;0;0;          ;;;0,00;0,00;0,00;;
52;1;7890244042552;;1;11;1;SAND. IPANEMA TRAD. TROPICAL 39/0;1;0;;;          ;;;;;7;7890244042552;;64019990;0,00;1702;102;0;0;0;          ;;;0,00;0,00;0,00;;
53;1;7896760900628;;1;1;1;AEITE COMPOSTO LUAR AZUL 200ML;1;0;;;          ;;;;;9;7896760900628;;15091000;0,00;11652;102;0;0;0;          ;;;0,00;0,00;0,00;;
54;1;7891360311164;;1;10;1;CANETINHA FABER CASTEL C/ 6;3;0;1;;05/01/2012;;;;;9;7891360311164;;96081000;0,00;6479;102;0;0;0;          ;;;0,00;0,00;0,00;T;
55;1;7895800304556;;1;1;1;TRITENT FRUTAS;3;0;;;          ;;;;;9;7895800304556;;32041590;0,00;7555;102;0;0;0;          ;;;0,00;0,00;0,00;;
56;1;7895800201305;;1;1;1;TRIDENT MARACUJA;3;0;;;          ;;;;;9;7895800201305;;17041000;0,00;7539;102;0;0;0;          ;;;0,00;0,00;0,00;;
57;1;7896085009952;;1;1;1;BISCOITO TORTINHAS CHOC. C/ CEREJA ADRIA;1;0;1;;26/05/2015;R;;;;9;7896085009952;;19053100;0,00;9356;102;0;0;0;          ;;;0,00;0,00;0,00;T;
58;1;7891048044810;;1;1;1;CREMINUTO MORANGO;1;0;;;          ;;;;;9;7891048044810;;20052000;0,00;4530;102;0;0;0;          ;;;0,00;0,00;0,00;;
59;1;7896009730207;;1;4;1;PILHA RAYOVAC ALCALINA AA PEQ 2X1 20853;1;0;1;;20/01/2014;R;7896009730;;;7;7896009730207;;85061010;24,00;0;102;0;0;0;          ;;;0,00;0,00;0,00;T;
60;1;7897682000243;;1;6;1;GEL FIXADOR AZUL 240G;1;0;;;          ;;;;;9;7897682000243;;33059000;0,00;12523;102;0;0;0;          ;;;0,00;0,00;0,00;;
61;1;7897682003848;;1;6;1;DESOD. ROLLON MASC. SKY 70ML;1;0;;;          ;;;;;9;7897682003848;;33072010;0,00;12542;102;0;0;0;          ;;;0,00;0,00;0,00;;
62;1;7897682003824;;1;6;1;DESOD. CREMOSO FEM. TULIPA 55G;1;0;;;          ;;;;;9;7897682003824;;33072010;0,00;12541;102;0;0;0;          ;;;0,00;0,00;0,00;;
63;1;7897385000236;;1;6;1;PENTE FAMILIA CAPRICHOSA;1;0;;;          ;;;;;9;7897385000236;;96151100;0,00;12350;102;0;0;0;          ;;;0,00;0,00;0,00;;
64;1;64;;1;6;1;PENTE PIOLHO S/ CABO;1;0;;;          ;;;;;9;64;;15079001;0,00;951;102;0;0;0;          ;;;0,00;0,00;0,00;;
65;1;7898301663016;;1;4;1;PENEIRA 12CM C/ CABO;1;0;1;;06/10/2018;;;;;9;7898301663016;;39241000;0,00;13797;102;0;0;0;          ;;;0,00;0,00;0,00;T;
66;1;7898301630018;;1;4;1;PREATO FUNDO;1;0;;;          ;;;;;9;7898301630018;;28111940;0,00;13795;102;0;0;0;          ;;;0,00;0,00;0,00;;
67;1;7898176380513;;1;6;1;CREME RACHADURAS 120GR;1;0;;;          ;;;;;9;7898176380513;;33059000;0,00;13370;102;0;0;0;          ;;;0,00;0,00;0,00;;
68;1;7898176380506;;1;6;1;REPARADOR DE PONTAS 30ML;1;0;;;          ;;;;;9;7898176380506;;33059000;0,00;13369;102;0;0;0;          ;;;0,00;0,00;0,00;;
69;1;69;;1;6;1;VITAMINA A 10ML AROVIDA;1;0;;;          ;;;;;9;69;;28142000;0,00;992;102;0;0;0;          ;;;0,00;0,00;0,00;;
70;1;7896369126214;;1;6;1;HIDRATANTE AMENDOAS C/ ROSAS 500ML;1;0;1;;29/04/2013;;;;;9;7896369126214;;33072090;0,00;10585;102;0;0;0;          ;;;0,00;0,00;0,00;T;
71;1;7896796010957;;1;6;1;RESINA SILICONADA 180ML;1;0;;;          ;;;;;9;7896796010957;;04061090;0,00;11689;102;0;0;0;          ;;;0,00;0,00;0,00;;
72;1;7896369126412;;1;6;1;HIDRATANTE MANTEIGA DE KARITE;1;0;1;;08/07/2014;;;;;9;7896369126412;;33072010;1,00;10586;102;0;0;0;          ;;;0,00;0,00;0,00;T;
73;1;7899026400863;;1;6;1;ESMALTE COLORAMA CREM. INCOLOR;1;0;;;          ;;;;;7;7899026400863;;15099090;0,00;14892;102;0;0;0;          ;;;0,00;0,00;0,00;;
74;1;7891099643345;;1;2;1;REFRESCO CLIGHT DIET PESSEGO FIBRA;1;0;;;          ;;;;;7;7891099643345;;28289019;0,00;4820;102;0;0;0;          ;;;0,00;0,00;0,00;;
75;1;7891099643338;;1;2;1;REFRESCO CLIGHT DIET TANGIRINA;1;0;1;;27/03/2010;;;;;9;7891099643338;;21069010;0,00;4819;102;0;0;0;          ;;;0,00;0,00;0,00;;
76;1;76;;1;4;1;BOBINA PDV  2 VIAS;1;0;1;;16/08/2010;;;;;9;76;;15079001;0,00;1328;102;0;0;0;          ;;;0,00;0,00;0,00;;
77;1;7891109486191;;1;11;1;SANDALIA HAV. TOP PRETA 33/4;1;0;;;28/07/2007;;7891109486;;;7;7891109486191;;64019902;0,00;4994;102;0;0;0;          ;;;0,00;0,00;0,00;;
78;1;7895265017251;;1;11;1;SANDALIA HAV. TOP VER. 39/0;1;0;;;16/09/2002;;7895265017;;;7;7895265017251;;64022000;0,00;7397;102;0;0;0;          ;;;0,00;0,00;0,00;;
79;1;7891000000939;;1;1;1;PASSATEMPO MORANGO 180G;1;0;;;          ;;;;;9;7891000000939;;19059020;0,00;3214;102;0;0;0;          ;;;0,00;0,00;0,00;;
80;1;7896523104201;;1;1;1;CHA ERVA DOCE;1;0;1;;10/06/2015;R;;;;9;7896523104201;;09021000;0,00;11198;102;0;0;0;          ;;;0,00;0,00;0,00;T;
81;1;7896523103235;;1;5;1;SAL AMONIACO JUNCO 50GR;1;0;1;;07/05/2018;R;;;;1;;;28369919;12,00;0;102;0;0;0;          ;;;0,00;0,00;0,00;T;
82;1;7896523107646;;1;10;1;CHAPEU CONE PALHACO JUJUBA;1;0;1;;30/09/2009;;7896523107;;;9;7896523107646;;95059000;0,00;11229;102;0;0;0;          ;;;0,00;0,00;0,00;;
83;1;7896523107868;;1;10;1;CONVITE ANIV. PEQ. PALHACO JUJUBA;1;0;1;;16/07/2008;;;;;9;7896523107868;;49090000;0,00;11242;102;0;0;0;          ;;;0,00;0,00;0,00;;
84;1;7896523101309;;1;10;1;FORMA PAPEL N 6 ROSA;1;0;1;;04/04/2011;;;;;9;7896523101309;;48236000;0,00;11159;102;0;0;0;          ;;;0,00;0,00;0,00;T;
85;1;85;;1;10;1;LINGUA DE SOGRA;1;0;;;          ;;;;;7;85;;29224220;0,00;15292;102;0;0;0;          ;;;0,00;0,00;0,00;;
86;1;7896523103501;;1;10;1;BALEIROS PRATA 3 ANDARES;1;0;;;          ;;;;;7;7896523103501;;44219000;0,00;11193;102;0;0;0;          ;;;0,00;0,00;0,00;;
87;1;7896523100197;;1;10;1;CANUDO P/ REFRESCO;1;0;1;;13/07/2013;;7896523100;;;7;7896523100197;;95059000;0,00;11132;102;0;0;0;          ;;;0,00;0,00;0,00;T;
88;1;7896523107929;;1;10;1;FAIXA FELIZ ANIV. PALHACO JUJUBA;1;0;;;          ;;;;;7;7896523107929;;82014000;0,00;11243;102;0;0;0;          ;;;0,00;0,00;0,00;;
89;1;7897384700021;;1;4;1;PAPEL ALUM. BOREDA;1;0;1;;02/03/2019;R;;;;1;;;76071990;12,00;0;102;0;0;0;          ;;;0,00;0,00;0,00;T;
90;1;7894351273786;;1;3;1;SABAO BARRA BRISA GLIC. NEUTRO;1;0;1;;11/12/2008;;;;;9;7894351273786;;20079100;0,00;7114;102;0;0;0;          ;;;0,00;0,00;0,00;;
91;1;7891008121025;;1;1;1;BOMBONS FINOS SORTIDO GAROTO;1;0;1;;18/03/2014;R;7891008121;;;1;7891008121025;;18063220;15,00;0;102;0;0;0;          ;;;0,00;0,00;0,00;T;
92;1;7590002034378;;1;5;1;ABS. ALWAIS COMP. ULTRA FINO C/ ABAS;1;0;;;14/09/2002;;7590002034;;;7;7590002034378;;27101932;0,00;1320;102;0;0;0;          ;;;0,00;0,00;0,00;;
93;1;7896360401334;;1;3;1;AMACIANTE BELLA LAVANDA AZUL 2LT;11;0;1;;31/03/2010;R;0;;;7;7896360401334;;38099190;6,00;10542;102;0;0;0;          ;;;0,00;0,00;0,00;;
94;1;7896360408043;;1;3;1;DETERGENTE BELLA CLEAR 500ML;1;0;1;;23/04/2010;;;;;9;7896360408043;;34022000;0,00;10569;102;0;0;0;          ;;;0,00;0,00;0,00;;
95;1;7896360408029;;1;3;1;DETERGENTE BELLA LIMAO 500ML;1;0;1;;19/03/2009;R;7896360408;;;9;7896360408029;A;34022000;0,00;10567;102;0;0;0;          ;;;0,00;0,00;0,00;;
96;1;7896360408012;;1;3;1;DETERGENTE BELLA MACA 500ML;1;0;1;;18/07/2009;R;7896360408;;;9;7896360408012;;34022000;0,00;10566;102;0;0;0;          ;;;0,00;0,00;0,00;;
97;1;7891167011731;;1;1;1;ATUM G. COSTA SOLIDO AO OLEO 70GR;1;0;1;;09/12/2009;;;;;9;7891167011731;;16041410;0,00;5626;102;0;0;0;          ;;;0,00;0,00;0,00;;
98;1;78909113;;1;4;1;CREOLINA PEARSON 100ML;1;0;1;;09/07/2018;;78909113B;;;7;78909113;;15121911;0,00;3207;102;0;0;0;          ;;;0,00;0,00;0,00;T;
99;1;7896481600029;;1;1;1;DOCE DE PESSEGO CALDA GB 425GR;1;0;1;;27/12/2013;;;;;9;7896481600029;;20087010;12,00;10958;102;0;0;0;          ;;;0,00;0,00;0,00;T;
100;1;7897448401352;;1;1;1;MORTADELA MINI DE FRANGO PALMALI;1;0;1;;02/03/2010;;;;;9;7897448401352;;16010000;0,00;12395;102;0;0;0;          ;;;0,00;0,00;0,00;;
101;1;7897907600265;;1;1;0;RACAO BOMGUY ADULTO 25KG;16;1;1;;23/05/2019;;;;;1;;;23091000;25,00;14185;102;0;0;0;23/05/2019;;;0,00;0,00;0,00;T;
102;1;7898372440028;;1;1;1;MACARRAO SABORELLE ESPAGUETE SEMOLA;1;0;1;;18/05/2017;R;;;;9;;;12050010;0,00;13972;102;0;0;0;          ;;;0,00;0,00;0,00;T;
103;1;7898372440356;;1;1;1;BISCOITO SABORELLE MAIZENA 400GR;1;0;1;;26/05/2015;R;;;;9;7898372440356;;12030090;0,00;13994;102;0;0;0;          ;;;0,00;0,00;0,00;T;
104;1;7898372440363;;1;1;1;BISCOITO SABORELLE LEITE 400GR;1;0;1;;26/05/2015;R;;;;9;7898372440363;;12030090;0,00;13995;102;0;0;0;          ;;;0,00;0,00;0,00;T;
105;1;7898372440448;;1;1;1;MACARRAO SABORELLE LASANHA SEMOLA 500GR;8;0;1;;12/06/2015;R;;;;9;;;30051020;0,00;14001;102;0;0;0;          ;;;0,00;0,00;0,00;T;
106;1;7898372440073;;1;1;1;MACARRAO SABORELLE PARAFUSO SEMOLA;6;0;1;;12/06/2015;R;;;;9;;;19021900;0,00;13977;102;0;0;0;          ;;;0,00;0,00;0,00;T;
107;1;7898372440066;;1;1;1;MACARRAO SABORELLE PADRE NOSSO SEMOLA;1;0;1;;12/06/2015;R;;;;9;;;19021100;0,00;13976;102;0;0;0;          ;;;0,00;0,00;0,00;T;
108;1;7896480629823;;1;6;1;ESMALTE AMB CINT. CARMIM;1;0;;;          ;;;;;9;7896480629823;;33043000;0,00;10923;102;0;0;0;          ;;;0,00;0,00;0,00;;
109;1;7896480629786;;1;6;1;ESMALTE AMB CINT. ENCANTO;1;0;;;          ;;;;;7;7896480629786;;33043000;0,00;10919;102;0;0;0;          ;;;0,00;0,00;0,00;;
110;1;7896480629762;;1;6;1;ESMALTE AMB CINT. LILAS;1;0;;;          ;;;;;9;7896480629762;;33043000;0,00;10917;102;0;0;0;          ;;;0,00;0,00;0,00;;
111;1;7896480629809;;1;6;1;ESMALTE AMB CINT. PINK;1;0;;;          ;;;;;9;7896480629809;;33043000;0,00;10921;102;0;0;0;          ;;;0,00;0,00;0,00;;
112;1;7896480630140;;1;1;1;ESMALTE AMB TRANS. PALHA;1;0;;;          ;;;;;9;7896480630140;;33043000;0,00;10930;102;0;0;0;          ;;;0,00;0,00;0,00;;
113;1;7893694008529;;1;6;1;HIDRATANTE KANECHON  AVEIA;1;0;;;          ;;;;;9;7893694008529;;12081000;0,00;7013;102;0;0;0;          ;;;0,00;0,00;0,00;;
114;1;7893694058524;;1;6;1;HIDRATANTE KANECHON MATEIGA DE KARITE;1;0;;;19/10/2007;R;;;;9;7893694058524;;12081000;0,00;7032;102;0;0;0;          ;;;0,00;0,00;0,00;;
115;1;115;;1;4;1;TORNEIRA P/ TAN HERC 1158 3/4 BCA GRAND;1;0;1;;28/01/2016;R;;;;9;115;;82130000;12,00;298;102;0;0;0;          ;;;0,00;0,00;0,00;T;
116;1;116;;1;4;1;TORNEIRA TANK HERC 3/4BCA;1;0;1;;10/09/2015;R;;;;9;;;15079001;12,00;300;102;0;0;0;          ;;;0,00;0,00;0,00;T;
117;1;117;;1;4;1;TORNEIRA  P/ TAN HERC 1126 1/2 BCA PEQ;1;0;1;;24/05/2016;R;117B;;;9;117;;15079001;0,00;0;102;0;0;0;          ;;;0,00;0,00;0,00;T;
118;1;7891024132005;;1;6;1;CREME DENTAL COLGATE TRIPLA ACAO 90G;1;0;1;;29/03/2019;R;7891024132;;;7;7891024132005;;33061000;12,00;3917;102;0;0;0;          ;;;0,00;0,00;0,00;T;
119;1;7894904006250;;1;6;1;BACON FATIAS 250GR;1;0;1;;07/01/2011;;;;;9;7894904006250;;11031100;0,00;7255;102;0;0;0;          ;;;0,00;0,00;0,00;T;
120;1;7894904006403;;1;6;1;SALAME MILLANO;1;0;1;;19/07/2012;;;;;9;7894904006403;;29171110;0,00;7256;102;0;0;0;          ;;;0,00;0,00;0,00;T;
121;1;7896690800012;;1;3;1;CERA LIQUIDA POLYLAR VERMELHA 800ML;1;0;1;;02/02/2010;R;7896690800;;;9;7896690800012;;04051000;0,00;11581;102;0;0;0;          ;;;0,00;0,00;0,00;;
122;1;122;;1;4;1;CORDA  SEDA VERNELHA E AMARELA TROP 6MM;1;0;1;;03/01/2017;;122B;;;7;122;;30051020;0,00;308;102;0;0;0;          ;;;0,00;0,00;0,00;T;
123;1;7896360400436;;1;3;1;DESINF BELLA PINHO 2LT;11;0;1;;23/05/2015;R;7896360400;;;9;7896360400436;;28111940;0,00;10513;102;0;0;0;          ;;;0,00;0,00;0,00;T;
124;1;7894993200201;;1;4;1;JOGO PRATO RASO;1;0;;;          ;;;;;9;7894993200201;;39241000;0,00;7312;102;0;0;0;          ;;;0,00;0,00;0,00;;
125;1;7891113102667;;1;4;1;LINHA CLEA 1000;1;0;1;;02/12/2010;;;;;9;7891113102667;;56022900;0,00;5155;102;0;0;0;          ;;;0,00;0,00;0,00;T;
126;1;7891113103053;;1;4;1;LINHA CLEA ROSA;1;0;1;;15/02/2014;;;;;9;7891113103053;;52041111;1,00;5156;102;0;0;0;          ;;;0,00;0,00;0,00;T;
127;1;7891113106382;;1;4;1;LINHA CLEA 1000;1;0;;;05/12/2002;;7891113106;;;9;7891113106382;;54011090;0,00;5178;102;0;0;0;          ;;;0,00;0,00;0,00;;
128;1;7890244187024;;1;11;1;SAND. GRENDHA VERAO 38/9;1;0;;;          ;;;;;7;7890244187024;;64022000;0,00;1844;102;0;0;0;          ;;;0,00;0,00;0,00;;
129;1;7895265057912;;1;11;1;SAND. HAV. BRASIL AZUL 33/4;1;0;;;          ;;;;;7;7895265057912;;64022000;0,00;7411;102;0;0;0;          ;;;0,00;0,00;0,00;;
130;1;7895265057929;;1;11;1;SAND. HAV. BRASIL AZUL 35/6;1;0;;;11/07/2007;;;;;7;7895265057929;;64022000;0,00;7412;102;0;0;0;          ;;;0,00;0,00;0,00;;
131;1;7895265057936;;1;11;1;SAND. HAV. BRASIL AZUL 37/8;1;0;;;          ;;;;;7;7895265057936;;64022000;0,00;7413;102;0;0;0;          ;;;0,00;0,00;0,00;;
132;1;7895265057943;;1;11;1;SAND. HAV.BRASIL AZUL 39/40;1;0;1;;21/06/2013;;;;;7;7895265057943;;64022000;0,00;7414;102;0;0;0;          ;;;0,00;0,00;0,00;T;
133;1;7895265057950;;1;11;1;SAND. HAV. BRASIL AZUL 41/2;1;0;1;;29/09/2014;;;;;7;7895265057950;;64022000;1,00;7415;102;0;0;0;          ;;;0,00;0,00;0,00;T;
134;1;7895265057967;;1;11;1;SAND. HAV. BRASIL AZUL 43/4;1;0;;;          ;;;;;7;7895265057967;;64022000;0,00;7416;102;0;0;0;          ;;;0,00;0,00;0,00;;
135;1;135;;1;11;1;BOTINA MATEIRA;1;0;1;;05/03/2014;;135B;;;7;135;;15079001;0,00;339;102;0;0;0;          ;;;0,00;0,00;0,00;T;
136;1;136;;1;11;1;BOTINA PVC;1;0;;;16/09/2002;;136B;;;7;136;;12030090;0,00;341;102;0;0;0;          ;;;0,00;0,00;0,00;;
137;1;7896681900165;;1;2;1;REFRIGERANTE. JAO LIMAO 2LT;1;0;1;;14/07/2018;R;;;;7;;;22021000;0,00;11576;500;0;0;0;          ;;;0,00;0,00;0,00;T;
138;1;7898217430092;;1;1;1;BISCOITO PEROLA 150G;1;0;1;;26/05/2015;R;;;;9;7898217430092;;19053100;0,00;13625;102;0;0;0;          ;;;0,00;0,00;0,00;T;
139;1;7898085944431;;1;6;1;COND. INF. SNOOPY MALVA 220ML;1;0;;;          ;;;;;9;7898085944431;;33059000;0,00;13052;102;0;0;0;          ;;;0,00;0,00;0,00;;
